		timesteps		t		Temperature		Kin		Pot		TotalE		MSD
		19700		196.56		3.12028		2340.21		-1624.24		715.971		42.1866
		19750		197.059		3.04349		2282.62		-1566.64		715.975		42.4629
		19800		197.558		3.06994		2302.46		-1586.49		715.969		42.6706
		19850		198.056		3.04445		2283.34		-1567.37		715.975		42.7886
		19900		198.555		3.01486		2261.15		-1545.17		715.98		42.8537
		19950		199.054		3.08878		2316.58		-1600.61		715.971		42.9084
		20000		199.553		3.11015		2332.61		-1616.64		715.969		42.9648
		20050		200.052		3.1241		2343.07		-1627.11		715.969		43.0279
		20100		200.551		3.1106		2332.95		-1616.97		715.975		43.1087
		20150		201.05		3.14731		2360.48		-1644.51		715.968		43.2177
		20200		201.549		3.04809		2286.06		-1570.09		715.979		43.3945
		20250		202.047		3.08359		2312.69		-1596.72		715.968		43.5937
		20300		202.546		3.07799		2308.49		-1592.52		715.971		43.7638
		20350		203.045		3.22814		2421.11		-1705.14		715.964		43.9431
		20400		203.544		3.16483		2373.62		-1657.64		715.979		44.0969
		20450		204.043		3.06044		2295.33		-1579.35		715.979		44.1999
		20500		204.542		3.00382		2252.86		-1536.88		715.981		44.2974
		20550		205.041		3.06729		2300.47		-1584.5		715.969		44.4076
		20600		205.54		3.1411		2355.82		-1639.85		715.975		44.495
		20650		206.039		3.25752		2443.14		-1727.17		715.971		44.5903
		20700		206.537		3.04817		2286.13		-1570.14		715.983		44.8218
