		timesteps		time		Temperature		Kinetic Energy		Potential Energy		Total Energy
		1636		16.3234		2.55115		413.286		-2.94711		410.339
		1637		16.3334		2.55117		413.29		-2.94736		410.343
		1638		16.3434		2.5512		413.294		-2.94761		410.346
		1639		16.3534		2.55122		413.298		-2.94785		410.35
		1640		16.3634		2.55125		413.302		-2.9481		410.354
		1641		16.3733		2.55127		413.306		-2.94835		410.357
		1642		16.3833		2.55129		413.31		-2.9486		410.361
		1643		16.3933		2.55132		413.313		-2.94885		410.365
		1644		16.4033		2.55134		413.317		-2.9491		410.368
		1645		16.4132		2.55137		413.321		-2.94934		410.372
		1646		16.4232		2.55139		413.325		-2.94959		410.376
		1647		16.4332		2.55141		413.329		-2.94984		410.379
		1648		16.4432		2.55144		413.333		-2.95009		410.383
		1649		16.4532		2.55146		413.337		-2.95034		410.386
		1650		16.4631		2.55149		413.341		-2.95059		410.39
		1651		16.4731		2.55151		413.344		-2.95083		410.394
		1652		16.4831		2.55153		413.348		-2.95108		410.397
		1653		16.4931		2.55156		413.352		-2.95133		410.401
		1654		16.503		2.55158		413.356		-2.95158		410.405
		1655		16.513		2.5516		413.36		-2.95183		410.408
		1656		16.523		2.55163		413.364		-2.95207		410.412
		1657		16.533		2.55165		413.368		-2.95232		410.415
		1658		16.5429		2.55168		413.372		-2.95257		410.419
		1659		16.5529		2.5517		413.375		-2.95282		410.423
		1660		16.5629		2.55172		413.379		-2.95307		410.426
		1661		16.5729		2.55175		413.383		-2.95331		410.43
		1662		16.5829		2.55177		413.387		-2.95356		410.434
		1663		16.5928		2.5518		413.391		-2.95381		410.437
		1664		16.6028		2.55182		413.395		-2.95406		410.441
		1665		16.6128		2.55184		413.399		-2.9543		410.444
		1666		16.6228		2.55187		413.403		-2.95455		410.448
		1667		16.6327		2.55189		413.407		-2.9548		410.452
		1668		16.6427		2.55192		413.41		-2.95505		410.455
		1669		16.6527		2.55194		413.414		-2.95529		410.459
		1670		16.6627		2.55196		413.418		-2.95554		410.463
		1671		16.6727		2.55199		413.422		-2.95579		410.466
		1672		16.6826		2.55201		413.426		-2.95604		410.47
		1673		16.6926		2.55204		413.43		-2.95628		410.473
		1674		16.7026		2.55206		413.434		-2.95653		410.477
		1675		16.7126		2.55208		413.438		-2.95678		410.481
		1676		16.7225		2.55211		413.441		-2.95703		410.484
		1677		16.7325		2.55213		413.445		-2.95727		410.488
		1678		16.7425		2.55216		413.449		-2.95752		410.492
		1679		16.7525		2.55218		413.453		-2.95777		410.495
		1680		16.7625		2.5522		413.457		-2.95802		410.499
		1681		16.7724		2.55223		413.461		-2.95826		410.503
		1682		16.7824		2.55225		413.465		-2.95851		410.506
		1683		16.7924		2.55228		413.469		-2.95876		410.51
		1684		16.8024		2.5523		413.472		-2.959		410.513
		1685		16.8123		2.55232		413.476		-2.95925		410.517
		1686		16.8223		2.55235		413.48		-2.9595		410.521
		1687		16.8323		2.55237		413.484		-2.95974		410.524
		1688		16.8423		2.5524		413.488		-2.95999		410.528
		1689		16.8523		2.55242		413.492		-2.96024		410.532
		1690		16.8622		2.55244		413.496		-2.96049		410.535
		1691		16.8722		2.55247		413.5		-2.96073		410.539
		1692		16.8822		2.55249		413.504		-2.96098		410.543
		1693		16.8922		2.55251		413.507		-2.96123		410.546
		1694		16.9021		2.55254		413.511		-2.96147		410.55
		1695		16.9121		2.55256		413.515		-2.96172		410.553
		1696		16.9221		2.55259		413.519		-2.96196		410.557
		1697		16.9321		2.55261		413.523		-2.96221		410.561
		1698		16.9421		2.55263		413.527		-2.96246		410.564
		1699		16.952		2.55266		413.531		-2.9627		410.568
		1700		16.962		2.55268		413.535		-2.96295		410.572
		1701		16.972		2.55271		413.538		-2.9632		410.575
		1701		16.972		2.55271		413.538		-2.9632		410.575
		1702		16.982		2.55273		413.542		-2.96344		410.579
		1703		16.9919		2.55275		413.546		-2.96369		410.583
		1704		17.0019		2.55278		413.55		-2.96394		410.586
		1705		17.0119		2.5528		413.554		-2.96418		410.59
		1706		17.0219		2.55283		413.558		-2.96443		410.593
		1707		17.0319		2.55285		413.562		-2.96467		410.597
		1708		17.0418		2.55287		413.566		-2.96492		410.601
		1709		17.0518		2.5529		413.57		-2.96517		410.604
		1710		17.0618		2.55292		413.573		-2.96541		410.608
		1711		17.0718		2.55295		413.577		-2.96566		410.612
		1712		17.0817		2.55297		413.581		-2.9659		410.615
		1713		17.0917		2.55299		413.585		-2.96615		410.619
		1714		17.1017		2.55302		413.589		-2.9664		410.623
		1715		17.1117		2.55304		413.593		-2.96664		410.626
		1716		17.1217		2.55307		413.597		-2.96689		410.63
		1717		17.1316		2.55309		413.601		-2.96713		410.633
		1718		17.1416		2.55311		413.604		-2.96738		410.637
		1719		17.1516		2.55314		413.608		-2.96762		410.641
		1720		17.1616		2.55316		413.612		-2.96787		410.644
		1721		17.1715		2.55319		413.616		-2.96812		410.648
		1722		17.1815		2.55321		413.62		-2.96836		410.652
		1723		17.1915		2.55323		413.624		-2.96861		410.655
		1724		17.2015		2.55326		413.628		-2.96885		410.659
		1725		17.2115		2.55328		413.632		-2.9691		410.663
		1726		17.2214		2.55331		413.636		-2.96934		410.666
		1727		17.2314		2.55333		413.639		-2.96959		410.67
		1728		17.2414		2.55335		413.643		-2.96983		410.673
		1729		17.2514		2.55338		413.647		-2.97008		410.677
		1730		17.2613		2.5534		413.651		-2.97032		410.681
		1731		17.2713		2.55343		413.655		-2.97057		410.684
		1732		17.2813		2.55345		413.659		-2.97081		410.688
		1733		17.2913		2.55347		413.663		-2.97106		410.692
		1734		17.3013		2.5535		413.667		-2.9713		410.695
		1735		17.3112		2.55352		413.671		-2.97155		410.699
		1736		17.3212		2.55355		413.674		-2.97179		410.703
		1737		17.3312		2.55357		413.678		-2.97204		410.706
		1738		17.3412		2.55359		413.682		-2.97228		410.71
		1739		17.3511		2.55362		413.686		-2.97253		410.714
		1740		17.3611		2.55364		413.69		-2.97277		410.717
		1741		17.3711		2.55367		413.694		-2.97302		410.721
		1742		17.3811		2.55369		413.698		-2.97326		410.724
		1743		17.3911		2.55371		413.702		-2.97351		410.728
		1744		17.401		2.55374		413.705		-2.97375		410.732
		1745		17.411		2.55376		413.709		-2.974		410.735
		1746		17.421		2.55379		413.713		-2.97424		410.739
		1747		17.431		2.55381		413.717		-2.97449		410.743
		1748		17.4409		2.55383		413.721		-2.97473		410.746
		1749		17.4509		2.55386		413.725		-2.97497		410.75
		1750		17.4609		2.55388		413.729		-2.97522		410.754
		1751		17.4709		2.55391		413.733		-2.97546		410.757
		1752		17.4808		2.55393		413.737		-2.97571		410.761
		1753		17.4908		2.55395		413.74		-2.97595		410.764
		1754		17.5008		2.55398		413.744		-2.9762		410.768
		1755		17.5108		2.554		413.748		-2.97644		410.772
		1756		17.5208		2.55403		413.752		-2.97668		410.775
		1757		17.5307		2.55405		413.756		-2.97693		410.779
		1758		17.5407		2.55407		413.76		-2.97717		410.783
		1759		17.5507		2.5541		413.764		-2.97742		410.786
		1760		17.5607		2.55412		413.768		-2.97766		410.79
		1761		17.5706		2.55415		413.771		-2.9779		410.794
		1762		17.5806		2.55417		413.775		-2.97815		410.797
		1763		17.5906		2.55419		413.779		-2.97839		410.801
		1764		17.6006		2.55422		413.783		-2.97863		410.805
		1765		17.6106		2.55424		413.787		-2.97888		410.808
		1766		17.6205		2.55426		413.791		-2.97912		410.812
		1767		17.6305		2.55429		413.795		-2.97937		410.815
		1768		17.6405		2.55431		413.799		-2.97961		410.819
		1769		17.6505		2.55434		413.803		-2.97985		410.823
		1770		17.6604		2.55436		413.806		-2.9801		410.826
		1771		17.6704		2.55438		413.81		-2.98034		410.83
		1772		17.6804		2.55441		413.814		-2.98058		410.834
		1773		17.6904		2.55443		413.818		-2.98083		410.837
		1774		17.7004		2.55446		413.822		-2.98107		410.841
		1775		17.7103		2.55448		413.826		-2.98131		410.845
		1776		17.7203		2.5545		413.83		-2.98155		410.848
		1777		17.7303		2.55453		413.834		-2.9818		410.852
		1778		17.7403		2.55455		413.837		-2.98204		410.855
		1779		17.7502		2.55458		413.841		-2.98228		410.859
		1780		17.7602		2.5546		413.845		-2.98253		410.863
		1781		17.7702		2.55462		413.849		-2.98277		410.866
		1782		17.7802		2.55465		413.853		-2.98301		410.87
		1783		17.7902		2.55467		413.857		-2.98326		410.874
		1784		17.8001		2.5547		413.861		-2.9835		410.877
		1785		17.8101		2.55472		413.865		-2.98374		410.881
		1786		17.8201		2.55474		413.869		-2.98398		410.885
		1787		17.8301		2.55477		413.872		-2.98423		410.888
		1788		17.84		2.55479		413.876		-2.98447		410.892
		1789		17.85		2.55482		413.88		-2.98471		410.895
		1790		17.86		2.55484		413.884		-2.98495		410.899
		1791		17.87		2.55486		413.888		-2.9852		410.903
		1792		17.88		2.55489		413.892		-2.98544		410.906
		1793		17.8899		2.55491		413.896		-2.98568		410.91
		1794		17.8999		2.55494		413.9		-2.98592		410.914
		1795		17.9099		2.55496		413.903		-2.98616		410.917
		1796		17.9199		2.55498		413.907		-2.98641		410.921
		1797		17.9298		2.55501		413.911		-2.98665		410.925
		1798		17.9398		2.55503		413.915		-2.98689		410.928
		1799		17.9498		2.55506		413.919		-2.98713		410.932
		1800		17.9598		2.55508		413.923		-2.98737		410.935
		1801		17.9698		2.5551		413.927		-2.98762		410.939
		1801		17.9698		2.5551		413.927		-2.98762		410.939
		1802		17.9797		2.55513		413.931		-2.98786		410.943
		1803		17.9897		2.55515		413.934		-2.9881		410.946
		1804		17.9997		2.55517		413.938		-2.98834		410.95
		1805		18.0097		2.5552		413.942		-2.98858		410.954
		1806		18.0196		2.55522		413.946		-2.98883		410.957
		1807		18.0296		2.55525		413.95		-2.98907		410.961
		1808		18.0396		2.55527		413.954		-2.98931		410.965
		1809		18.0496		2.55529		413.958		-2.98955		410.968
		1810		18.0596		2.55532		413.962		-2.98979		410.972
		1811		18.0695		2.55534		413.965		-2.99003		410.975
		1812		18.0795		2.55537		413.969		-2.99027		410.979
		1813		18.0895		2.55539		413.973		-2.99051		410.983
		1814		18.0995		2.55541		413.977		-2.99076		410.986
		1815		18.1094		2.55544		413.981		-2.991		410.99
		1816		18.1194		2.55546		413.985		-2.99124		410.994
		1817		18.1294		2.55549		413.989		-2.99148		410.997
		1818		18.1394		2.55551		413.993		-2.99172		411.001
		1819		18.1494		2.55553		413.996		-2.99196		411.005
		1820		18.1593		2.55556		414		-2.9922		411.008
		1821		18.1693		2.55558		414.004		-2.99244		411.012
		1822		18.1793		2.55561		414.008		-2.99268		411.015
		1823		18.1893		2.55563		414.012		-2.99292		411.019
		1824		18.1992		2.55565		414.016		-2.99316		411.023
		1825		18.2092		2.55568		414.02		-2.99341		411.026
		1826		18.2192		2.5557		414.024		-2.99365		411.03
		1827		18.2292		2.55572		414.027		-2.99389		411.034
		1828		18.2392		2.55575		414.031		-2.99413		411.037
		1829		18.2491		2.55577		414.035		-2.99437		411.041
		1830		18.2591		2.5558		414.039		-2.99461		411.044
		1831		18.2691		2.55582		414.043		-2.99485		411.048
		1832		18.2791		2.55584		414.047		-2.99509		411.052
		1833		18.289		2.55587		414.051		-2.99533		411.055
		1834		18.299		2.55589		414.055		-2.99557		411.059
		1835		18.309		2.55592		414.058		-2.99581		411.063
		1836		18.319		2.55594		414.062		-2.99605		411.066
		1837		18.3289		2.55596		414.066		-2.99629		411.07
		1838		18.3389		2.55599		414.07		-2.99653		411.073
		1839		18.3489		2.55601		414.074		-2.99677		411.077
		1840		18.3589		2.55604		414.078		-2.99701		411.081
		1841		18.3689		2.55606		414.082		-2.99725		411.084
		1842		18.3788		2.55608		414.085		-2.99749		411.088
		1843		18.3888		2.55611		414.089		-2.99773		411.092
		1844		18.3988		2.55613		414.093		-2.99797		411.095
		1845		18.4088		2.55615		414.097		-2.99821		411.099
		1846		18.4187		2.55618		414.101		-2.99845		411.103
		1847		18.4287		2.5562		414.105		-2.99869		411.106
		1848		18.4387		2.55623		414.109		-2.99892		411.11
		1849		18.4487		2.55625		414.113		-2.99916		411.113
		1850		18.4587		2.55627		414.116		-2.9994		411.117
		1851		18.4686		2.5563		414.12		-2.99964		411.121
		1852		18.4786		2.55632		414.124		-2.99988		411.124
		1853		18.4886		2.55635		414.128		-3.00012		411.128
		1854		18.4986		2.55637		414.132		-3.00036		411.132
		1855		18.5085		2.55639		414.136		-3.0006		411.135
		1856		18.5185		2.55642		414.14		-3.00084		411.139
		1857		18.5285		2.55644		414.143		-3.00108		411.142
		1858		18.5385		2.55646		414.147		-3.00131		411.146
		1859		18.5485		2.55649		414.151		-3.00155		411.15
		1860		18.5584		2.55651		414.155		-3.00179		411.153
		1861		18.5684		2.55654		414.159		-3.00203		411.157
		1862		18.5784		2.55656		414.163		-3.00227		411.16
		1863		18.5884		2.55658		414.167		-3.00251		411.164
		1864		18.5983		2.55661		414.17		-3.00275		411.168
		1865		18.6083		2.55663		414.174		-3.00298		411.171
		1866		18.6183		2.55666		414.178		-3.00322		411.175
		1867		18.6283		2.55668		414.182		-3.00346		411.179
		1868		18.6383		2.5567		414.186		-3.0037		411.182
		1869		18.6482		2.55673		414.19		-3.00394		411.186
		1870		18.6582		2.55675		414.194		-3.00418		411.189
		1871		18.6682		2.55677		414.197		-3.00441		411.193
		1872		18.6782		2.5568		414.201		-3.00465		411.197
		1873		18.6881		2.55682		414.205		-3.00489		411.2
		1874		18.6981		2.55685		414.209		-3.00513		411.204
		1875		18.7081		2.55687		414.213		-3.00536		411.208
		1876		18.7181		2.55689		414.217		-3.0056		411.211
		1877		18.7281		2.55692		414.221		-3.00584		411.215
		1878		18.738		2.55694		414.224		-3.00608		411.218
		1879		18.748		2.55696		414.228		-3.00632		411.222
		1880		18.758		2.55699		414.232		-3.00655		411.226
		1881		18.768		2.55701		414.236		-3.00679		411.229
		1882		18.7779		2.55704		414.24		-3.00703		411.233
		1883		18.7879		2.55706		414.244		-3.00726		411.236
		1884		18.7979		2.55708		414.248		-3.0075		411.24
		1885		18.8079		2.55711		414.251		-3.00774		411.244
		1886		18.8179		2.55713		414.255		-3.00798		411.247
		1887		18.8278		2.55716		414.259		-3.00821		411.251
		1888		18.8378		2.55718		414.263		-3.00845		411.255
		1889		18.8478		2.5572		414.267		-3.00869		411.258
		1890		18.8578		2.55723		414.271		-3.00892		411.262
		1891		18.8677		2.55725		414.275		-3.00916		411.265
		1892		18.8777		2.55727		414.278		-3.0094		411.269
		1893		18.8877		2.5573		414.282		-3.00963		411.273
		1894		18.8977		2.55732		414.286		-3.00987		411.276
		1895		18.9077		2.55735		414.29		-3.01011		411.28
		1896		18.9176		2.55737		414.294		-3.01034		411.283
		1897		18.9276		2.55739		414.298		-3.01058		411.287
		1898		18.9376		2.55742		414.301		-3.01082		411.291
		1899		18.9476		2.55744		414.305		-3.01105		411.294
		1900		18.9575		2.55746		414.309		-3.01129		411.298
		1901		18.9675		2.55749		414.313		-3.01153		411.301
		1901		18.9675		2.55749		414.313		-3.01153		411.301
		1902		18.9775		2.55751		414.317		-3.01176		411.305
		1903		18.9875		2.55754		414.321		-3.012		411.309
		1904		18.9975		2.55756		414.325		-3.01223		411.312
		1905		19.0074		2.55758		414.328		-3.01247		411.316
		1906		19.0174		2.55761		414.332		-3.01271		411.32
		1907		19.0274		2.55763		414.336		-3.01294		411.323
		1908		19.0374		2.55765		414.34		-3.01318		411.327
		1909		19.0473		2.55768		414.344		-3.01341		411.33
		1910		19.0573		2.5577		414.348		-3.01365		411.334
		1911		19.0673		2.55772		414.351		-3.01388		411.338
		1912		19.0773		2.55775		414.355		-3.01412		411.341
		1913		19.0873		2.55777		414.359		-3.01435		411.345
		1914		19.0972		2.5578		414.363		-3.01459		411.348
		1915		19.1072		2.55782		414.367		-3.01483		411.352
		1916		19.1172		2.55784		414.371		-3.01506		411.356
		1917		19.1272		2.55787		414.374		-3.0153		411.359
		1918		19.1371		2.55789		414.378		-3.01553		411.363
		1919		19.1471		2.55791		414.382		-3.01577		411.366
		1920		19.1571		2.55794		414.386		-3.016		411.37
		1921		19.1671		2.55796		414.39		-3.01624		411.374
		1922		19.1771		2.55799		414.394		-3.01647		411.377
		1923		19.187		2.55801		414.397		-3.01671		411.381
		1924		19.197		2.55803		414.401		-3.01694		411.384
		1925		19.207		2.55806		414.405		-3.01717		411.388
		1926		19.217		2.55808		414.409		-3.01741		411.392
		1927		19.2269		2.5581		414.413		-3.01764		411.395
		1928		19.2369		2.55813		414.417		-3.01788		411.399
		1929		19.2469		2.55815		414.42		-3.01811		411.402
		1930		19.2569		2.55817		414.424		-3.01835		411.406
		1931		19.2668		2.5582		414.428		-3.01858		411.41
		1932		19.2768		2.55822		414.432		-3.01882		411.413
		1933		19.2868		2.55825		414.436		-3.01905		411.417
		1934		19.2968		2.55827		414.44		-3.01928		411.42
		1935		19.3068		2.55829		414.443		-3.01952		411.424
		1936		19.3167		2.55832		414.447		-3.01975		411.427
		1937		19.3267		2.55834		414.451		-3.01999		411.431
		1938		19.3367		2.55836		414.455		-3.02022		411.435
		1939		19.3467		2.55839		414.459		-3.02045		411.438
		1940		19.3566		2.55841		414.463		-3.02069		411.442
		1941		19.3666		2.55843		414.466		-3.02092		411.445
		1942		19.3766		2.55846		414.47		-3.02115		411.449
		1943		19.3866		2.55848		414.474		-3.02139		411.453
		1944		19.3966		2.55851		414.478		-3.02162		411.456
		1945		19.4065		2.55853		414.482		-3.02185		411.46
		1946		19.4165		2.55855		414.485		-3.02209		411.463
		1947		19.4265		2.55858		414.489		-3.02232		411.467
		1948		19.4365		2.5586		414.493		-3.02255		411.471
		1949		19.4464		2.55862		414.497		-3.02279		411.474
		1950		19.4564		2.55865		414.501		-3.02302		411.478
		1951		19.4664		2.55867		414.505		-3.02325		411.481
		1952		19.4764		2.55869		414.508		-3.02349		411.485
		1953		19.4864		2.55872		414.512		-3.02372		411.488
		1954		19.4963		2.55874		414.516		-3.02395		411.492
		1955		19.5063		2.55876		414.52		-3.02418		411.496
		1956		19.5163		2.55879		414.524		-3.02442		411.499
		1957		19.5263		2.55881		414.527		-3.02465		411.503
		1958		19.5362		2.55884		414.531		-3.02488		411.506
		1959		19.5462		2.55886		414.535		-3.02511		411.51
		1960		19.5562		2.55888		414.539		-3.02535		411.514
		1961		19.5662		2.55891		414.543		-3.02558		411.517
		1962		19.5762		2.55893		414.547		-3.02581		411.521
		1963		19.5861		2.55895		414.55		-3.02604		411.524
		1964		19.5961		2.55898		414.554		-3.02628		411.528
		1965		19.6061		2.559		414.558		-3.02651		411.531
		1966		19.6161		2.55902		414.562		-3.02674		411.535
		1967		19.626		2.55905		414.566		-3.02697		411.539
		1968		19.636		2.55907		414.569		-3.0272		411.542
		1969		19.646		2.55909		414.573		-3.02743		411.546
		1970		19.656		2.55912		414.577		-3.02767		411.549
		1971		19.666		2.55914		414.581		-3.0279		411.553
		1972		19.6759		2.55916		414.585		-3.02813		411.556
		1973		19.6859		2.55919		414.588		-3.02836		411.56
		1974		19.6959		2.55921		414.592		-3.02859		411.564
		1975		19.7059		2.55923		414.596		-3.02882		411.567
		1976		19.7158		2.55926		414.6		-3.02905		411.571
		1977		19.7258		2.55928		414.604		-3.02929		411.574
		1978		19.7358		2.55931		414.607		-3.02952		411.578
		1979		19.7458		2.55933		414.611		-3.02975		411.581
		1980		19.7558		2.55935		414.615		-3.02998		411.585
		1981		19.7657		2.55938		414.619		-3.03021		411.589
		1982		19.7757		2.5594		414.623		-3.03044		411.592
		1983		19.7857		2.55942		414.626		-3.03067		411.596
